country,date,financial_cycle,fc_peak,fc_trough,crisis
US,1977-10-01,0.17365933883550985,NA,NA,0
US,1978-01-01,0.17947467511772405,NA,NA,0
US,1978-04-01,0.18424318470641388,NA,NA,0
US,1978-07-01,0.18768368181549364,NA,NA,0
US,1978-10-01,0.18952860547048553,NA,NA,0
US,1979-01-01,0.18953589476668659,NA,NA,0
US,1979-04-01,0.18750066095250445,NA,NA,0
US,1979-07-01,0.18326621450358427,NA,NA,0
US,1979-10-01,0.17673401236405215,NA,NA,0
US,1980-01-01,0.1678721132360644,NA,NA,0
US,1980-04-01,0.15672176678270563,NA,NA,0
US,1980-07-01,0.1434018149110394,NA,NA,0
US,1980-10-01,0.12811064843858413,NA,NA,0
US,1981-01-01,0.11112553845480172,NA,NA,0
US,1981-04-01,0.09279924618680754,NA,NA,0
US,1981-07-01,0.07355390543879295,NA,NA,0
US,1981-10-01,0.05387226471561564,NA,NA,0
US,1982-01-01,0.03428646882442481,NA,NA,0
US,1982-04-01,0.015364648885566743,NA,NA,0
US,1982-07-01,-0.0023043278539676172,NA,NA,0
US,1982-10-01,-0.018127524185825715,NA,weak,0
US,1983-01-01,-0.03152553036491003,NA,NA,0
US,1983-04-01,-0.04195046221645807,NA,NA,0
US,1983-07-01,-0.048903799997413414,NA,NA,0
US,1983-10-01,-0.05195349657525818,NA,NA,0
US,1984-01-01,-0.05074979057740905,NA,NA,0
US,1984-04-01,-0.04503918599342709,NA,NA,0
US,1984-07-01,-0.034676103791754044,NA,NA,0
US,1984-10-01,-0.01963177233120947,NA,NA,0
US,1985-01-01,0,NA,NA,0
US,1985-04-01,0.02400043664819757,NA,NA,0
US,1985-07-01,0.0520269556963673,NA,NA,0
US,1985-10-01,0.08361794240306955,NA,NA,0
US,1986-01-01,0.11820107870624985,NA,NA,0
US,1986-04-01,0.1551050650038724,NA,NA,0
US,1986-07-01,0.1935744609114221,NA,NA,0
US,1986-10-01,0.23278726997900404,NA,NA,0
US,1987-01-01,0.2718748019376005,NA,NA,0
US,1987-04-01,0.3099432680476716,NA,NA,0
US,1987-07-01,0.34609650325203556,NA,NA,0
US,1987-10-01,0.3794591652980064,NA,NA,0
US,1988-01-01,0.4091997374221187,NA,NA,1
US,1988-04-01,0.43455265857706615,NA,NA,0
US,1988-07-01,0.4548389238395826,NA,NA,0
US,1988-10-01,0.46948453719010197,NA,NA,0
US,1989-01-01,0.4780362582319225,NA,NA,0
US,1989-04-01,0.48017416189201884,regular,NA,0
US,1989-07-01,0.4757206233831062,NA,NA,0
US,1989-10-01,0.4646454468377707,NA,NA,0
US,1990-01-01,0.4470669717373798,NA,NA,0
US,1990-04-01,0.4232491129006264,NA,NA,0
US,1990-07-01,0.3935944134996364,NA,NA,0
US,1990-10-01,0.35863331237400276,NA,NA,0
US,1991-01-01,0.3190099428914551,NA,NA,0
US,1991-04-01,0.2754648870028614,NA,NA,0
US,1991-07-01,0.2288154014968222,NA,NA,0
US,1991-10-01,0.17993371072242237,NA,NA,0
US,1992-01-01,0.12972401867702196,NA,NA,0
US,1992-04-01,0.07909893140703327,NA,NA,0
US,1992-07-01,0.028955996866384105,NA,NA,0
US,1992-10-01,-0.019844936847223965,NA,NA,0
US,1993-01-01,-0.06650287243970182,NA,NA,0
US,1993-04-01,-0.11029470095875535,NA,NA,0
US,1993-07-01,-0.15059157294593786,NA,NA,0
US,1993-10-01,-0.18687213736740196,NA,NA,0
US,1994-01-01,-0.218732284333566,NA,NA,0
US,1994-04-01,-0.24589114085891364,NA,NA,0
US,1994-07-01,-0.2681931898644387,NA,NA,0
US,1994-10-01,-0.28560650734547177,NA,NA,0
US,1995-01-01,-0.2982172370494581,NA,NA,0
US,1995-04-01,-0.3062205420729488,NA,regular,0
US,1995-07-01,-0.30990838457882786,NA,NA,0
US,1995-10-01,-0.30965458471066803,NA,NA,0
US,1996-01-01,-0.3058976944918253,NA,NA,0
US,1996-04-01,-0.2991222892947003,NA,NA,0
US,1996-07-01,-0.28983932619553004,NA,NA,0
US,1996-10-01,-0.27856624370128014,NA,NA,0
US,1997-01-01,-0.26580748017032646,NA,NA,0
US,1997-04-01,-0.25203606870923256,NA,NA,0
US,1997-07-01,-0.23767692511538543,NA,NA,0
US,1997-10-01,-0.2230923839667746,NA,NA,0
US,1998-01-01,-0.20857045832106802,NA,NA,0
US,1998-04-01,-0.19431620335969438,NA,NA,0
US,1998-07-01,-0.18044645689023253,NA,NA,0
US,1998-10-01,-0.1669881134946054,NA,NA,0
US,1999-01-01,-0.15387996815500976,NA,NA,0
US,1999-04-01,-0.140978043429559,NA,NA,0
US,1999-07-01,-0.1280641957281867,NA,NA,0
US,1999-10-01,-0.11485768488236844,NA,NA,0
US,2000-01-01,-0.10102929068820422,NA,NA,0
US,2000-04-01,-0.08621747374072909,NA,NA,0
US,2000-07-01,-0.07004600849896221,NA,NA,0
US,2000-10-01,-0.05214246638584512,NA,NA,0
US,2001-01-01,-0.03215689744966206,NA,NA,0
US,2001-04-01,-0.00978005161189949,NA,NA,0
US,2001-07-01,0.015239505006131606,NA,NA,0
US,2001-10-01,0.0430799872851919,NA,NA,0
US,2002-01-01,0.07383325435705253,NA,NA,0
US,2002-04-01,0.10749441705124402,NA,NA,0
US,2002-07-01,0.14395457755163604,NA,NA,0
US,2002-10-01,0.18299698638597828,NA,NA,0
US,2003-01-01,0.2242967896635911,NA,NA,0
US,2003-04-01,0.26742442167485736,NA,NA,0
US,2003-07-01,0.3118525784656926,NA,NA,0
US,2003-10-01,0.3569665907343297,NA,NA,0
US,2004-01-01,0.4020779032081844,NA,NA,0
US,2004-04-01,0.44644026616774957,NA,NA,0
US,2004-07-01,0.4892681562766404,NA,NA,0
US,2004-10-01,0.5297568711908737,NA,NA,0
US,2005-01-01,0.5671036878579262,NA,NA,0
US,2005-04-01,0.6005294396685772,NA,NA,0
US,2005-07-01,0.629299853721021,NA,NA,0
US,2005-10-01,0.6527459967339907,NA,NA,0
US,2006-01-01,0.6702832062417751,NA,NA,0
US,2006-04-01,0.6814279315754865,NA,NA,0
US,2006-07-01,0.6858119750962468,NA,NA,0
US,2006-10-01,0.6831937059305396,NA,NA,0
US,2007-01-01,0.6734659132980744,NA,NA,0
US,2007-04-01,0.6566600712451998,NA,NA,0
US,2007-07-01,0.6329468977329015,NA,NA,1
US,2007-10-01,0.6026332049298903,weak,NA,0
US,2008-01-01,0.5661551505246308,NA,NA,0
US,2008-04-01,0.524068108259535,NA,NA,0
US,2008-07-01,0.4770334762580494,NA,NA,0
US,2008-10-01,0.4258028309136503,NA,NA,0
US,2009-01-01,0.371199909393622,NA,NA,0
US,2009-04-01,0.3141009629237589,NA,NA,0
US,2009-07-01,0.2554140642653662,NA,NA,0
US,2009-10-01,0.19605797508453893,NA,NA,0
US,2010-01-01,0.13694118179497522,NA,NA,0
US,2010-04-01,0.07894169212407244,NA,NA,0
US,2010-07-01,0.022888149932913094,NA,NA,0
US,2010-10-01,-0.030457225865839464,NA,NA,0
US,2011-01-01,-0.08041343914230437,NA,NA,0
US,2011-04-01,-0.12639289126133654,NA,NA,0
US,2011-07-01,-0.16791066184790443,NA,NA,0
US,2011-10-01,-0.2045907205224486,NA,NA,0
US,2012-01-01,-0.23616899369683547,NA,NA,0
US,2012-04-01,-0.26249330981237456,NA,NA,0
US,2012-07-01,-0.2835203425455268,NA,NA,0
US,2012-10-01,-0.299309761403285,NA,NA,0
US,2013-01-01,-0.3100158799423399,NA,NA,0
US,2013-04-01,-0.31587716109422703,NA,NA,0
US,2013-07-01,-0.31720399471779326,NA,NA,0
US,2013-10-01,-0.3143652029830296,NA,NA,0
US,2014-01-01,-0.30777375351088676,NA,NA,0
US,2014-04-01,-0.29787216791350507,NA,NA,0
US,2014-07-01,-0.2851181046321506,NA,NA,0
US,2014-10-01,-0.2699705704479131,NA,weak,0
US,2015-01-01,-0.2528771759594045,NA,NA,0
US,2015-04-01,-0.23426279837248457,NA,NA,0
US,2015-07-01,-0.21451995222672485,NA,NA,0
US,2015-10-01,-0.19400109761667916,NA,NA,0
US,2016-01-01,-0.17301303871557644,NA,NA,0
US,2016-04-01,-0.1518134857784884,NA,NA,0
US,2016-07-01,-0.130609774136241,NA,NA,0
US,2016-10-01,-0.10955965677663346,NA,NA,0
US,2017-01-01,-0.08877401557740529,NA,NA,0
US,2017-04-01,-0.06832127249333936,NA,NA,0
US,2017-07-01,-0.048233228072116316,NA,NA,0
US,2017-10-01,-0.028512012254313775,NA,NA,0
US,2018-01-01,-0.009137802734719713,NA,NA,0
US,2018-04-01,0.009923050019992111,NA,NA,0
US,2018-07-01,0.028709854428554994,NA,NA,0
US,2018-10-01,0.04725971836550774,NA,NA,0
US,2019-01-01,0.06560032698487503,NA,NA,0
US,2019-04-01,0.08374365059415166,NA,NA,0
US,2019-07-01,0.10168082974253029,NA,NA,0
US,2019-10-01,0.1193784308528843,NA,NA,0
US,2020-01-01,0.1367762058399249,NA,NA,0
US,2020-04-01,0.15378642554459826,NA,NA,0
US,2020-07-01,0.17029479189686633,NA,NA,0
US,2020-10-01,0.1861628699190559,NA,NA,0
US,2021-01-01,0.20123192034014498,NA,NA,0
US,2021-04-01,0.21532795888160322,NA,NA,0
US,2021-07-01,0.22826782112967978,NA,NA,0
US,2021-10-01,0.23986597395145096,weak,NA,0
US,2022-01-01,0.2499417869049064,NA,NA,0
US,2022-04-01,0.25832696089746643,NA,NA,0
US,2022-07-01,0.26487280689633147,NA,NA,0
US,2022-10-01,0.2694570747855294,NA,NA,0
US,2023-01-01,0.271990051066318,NA,NA,0
US,2023-04-01,0.2724196731697883,NA,NA,0
US,2023-07-01,0.2707354464816793,NA,NA,0
US,2023-10-01,0.26697099623579107,NA,NA,0
US,2024-01-01,0.2612051384180421,NA,NA,0
US,2024-04-01,0.253561409748821,NA,NA,0
US,2024-07-01,0.24420605456895397,NA,NA,0
US,2024-10-01,0.2333445238960308,NA,NA,0
US,2025-01-01,0.22121659693281567,NA,NA,0
US,2025-04-01,0.20809028590206868,NA,NA,0
US,2025-07-01,0.19425472944164035,NA,regular,0
