country,date,financial_cycle,business_cycle,fc_peak,fc_trough
DE,1994-10-01,-0.07477461446433425,0.02352932524277555,NA,NA
DE,1995-01-01,-0.07583337117008467,0.03577932969969483,NA,NA
DE,1995-04-01,-0.07683628673419067,0.041242077235842924,NA,NA
DE,1995-07-01,-0.07751847203541204,0.0378721223974807,NA,NA
DE,1995-10-01,-0.07761606523762037,0.027001436054752196,NA,NA
DE,1996-01-01,-0.07687396444389574,0.01308374524176166,NA,NA
DE,1996-04-01,-0.0750533910413173,0.001035396076572551,NA,NA
DE,1996-07-01,-0.0719390899178606,-0.006585760535956747,NA,NA
DE,1996-10-01,-0.06734598055483078,-0.010368604973907729,NA,NA
DE,1997-01-01,-0.06112508542520097,-0.012551077941676989,NA,NA
DE,1997-04-01,-0.05316857891064672,-0.014778013131306021,NA,NA
DE,1997-07-01,-0.04341382073349806,-0.01696772129017961,NA,NA
DE,1997-10-01,-0.03184626223065143,-0.018075139194315394,NA,NA
DE,1998-01-01,-0.018501141130121565,-0.0179673536401866,NA,NA
DE,1998-04-01,-0.0034639102022960278,-0.01856976108360486,NA,NA
DE,1998-07-01,0.013130623445903655,-0.022794938585515824,NA,NA
DE,1998-10-01,0.031100439331206625,-0.031654335436754305,NA,NA
DE,1999-01-01,0.05021968321628317,-0.04201901988011009,NA,NA
DE,1999-04-01,0.07022321196030412,-0.04758899189069142,NA,NA
DE,1999-07-01,0.0908121997736557,-0.0430244418799776,NA,NA
DE,1999-10-01,0.11166067389823989,-0.028005746451623303,NA,NA
DE,2000-01-01,0.13242282256196417,-0.0075395714090218885,NA,NA
DE,2000-04-01,0.1527408965523733,0.011934148042181373,NA,NA
DE,2000-07-01,0.172253508530352,0.027098534816296548,NA,NA
DE,2000-10-01,0.19060412177615013,0.03881463995647824,NA,NA
DE,2001-01-01,0.20744951283176835,0.049075582794017,NA,NA
DE,2001-04-01,0.22246799075686294,0.05742633489046354,NA,NA
DE,2001-07-01,0.23536715959547108,0.06080209309728729,NA,NA
DE,2001-10-01,0.2458910201607352,0.05689648270646928,NA,NA
DE,2002-01-01,0.2538262222398133,0.04720133395455692,NA,NA
DE,2002-04-01,0.25900729850886894,0.036100901533475324,NA,NA
DE,2002-07-01,0.2613207363915213,0.026719724295179662,NA,NA
DE,2002-10-01,0.26070777321949024,0.01799038556058971,NA,NA
DE,2003-01-01,0.2571658326618813,0.006377727223253322,NA,NA
DE,2003-04-01,0.25074855566981813,-0.009311716813952299,NA,NA
DE,2003-07-01,0.24156441623474192,-0.025286491918423814,NA,NA
DE,2003-10-01,0.2297739501111262,-0.03564734117523462,NA,NA
DE,2004-01-01,0.21558566229250495,-0.03827398786736478,NA,NA
DE,2004-04-01,0.19925071542083908,-0.03756381241934045,NA,NA
DE,2004-07-01,0.1810565354311696,-0.04069735067427333,NA,NA
DE,2004-10-01,0.16131950160356504,-0.05081083838080308,NA,NA
DE,2005-01-01,0.1403769148980841,-0.06389744382969964,NA,NA
DE,2005-04-01,0.1185784601672488,-0.07246214190344095,NA,NA
DE,2005-07-01,0.09627739387739237,-0.07185016299502542,NA,NA
DE,2005-10-01,0.07382169877295539,-0.0626101508134629,NA,NA
DE,2006-01-01,0.051545450098335305,-0.04717466153390438,NA,NA
DE,2006-04-01,0.029760634341834402,-0.025856890419628183,NA,NA
DE,2006-07-01,0.008749650967328049,0.002338957771176086,NA,NA
DE,2006-10-01,-0.011241289571360003,0.03511136145927327,NA,NA
DE,2007-01-01,-0.03000768170849817,0.06511892701629164,NA,NA
DE,2007-04-01,-0.04739099392036526,0.08507108779615573,NA,NA
DE,2007-07-01,-0.06328156474669058,0.09497450646602967,NA,NA
DE,2007-10-01,-0.07762003758117836,0.10255745647147027,NA,NA
DE,2008-01-01,-0.09039728750914214,0.11422508423182878,NA,NA
DE,2008-04-01,-0.10165283676831252,0.12487175618872287,NA,NA
DE,2008-07-01,-0.11147179940502587,0.11807677155034545,NA,NA
DE,2008-10-01,-0.11998043912468917,0.07886470519476604,NA,NA
DE,2009-01-01,-0.12734046591754838,0.008366248682002446,NA,NA
DE,2009-04-01,-0.13374223553340092,-0.07313937160566036,NA,NA
DE,2009-07-01,-0.13939705010477804,-0.13794087937767974,NA,NA
DE,2009-10-01,-0.14452878710428774,-0.16739740966974506,NA,NA
DE,2010-01-01,-0.14936510643358064,-0.16019164248015896,NA,NA
DE,2010-04-01,-0.15412850101310976,-0.12807118842040668,NA,NA
DE,2010-07-01,-0.15902746420304076,-0.08555135601701316,NA,NA
DE,2010-10-01,-0.16424804738191418,-0.04269887458064585,NA,NA
DE,2011-01-01,-0.16994607291728875,-0.004388264447344532,NA,NA
DE,2011-04-01,-0.17624025169663102,0.027032897891153033,NA,NA
DE,2011-07-01,-0.1832064307017396,0.04986982800202965,NA,NA
DE,2011-10-01,-0.1908731653936864,0.063102087391107,NA,NA
DE,2012-01-01,-0.19921877473472946,0.06689414117050911,NA,NA
DE,2012-04-01,-0.20816999451477974,0.06250035327748502,NA,NA
DE,2012-07-01,-0.21760229845034568,0.05184957028027222,NA,NA
DE,2012-10-01,-0.2273419075998312,0.03736480281956258,NA,NA
DE,2013-01-01,-0.23716945840822662,0.021899384091606654,NA,NA
DE,2013-04-01,-0.24682524963401586,0.008395495293204176,NA,NA
DE,2013-07-01,-0.2560159400148859,-7.633103144746155e-4,NA,NA
DE,2013-10-01,-0.26442252326077187,-0.004487856143439815,NA,NA
DE,2014-01-01,-0.2717093662131317,-0.0036210744348277486,NA,NA
DE,2014-04-01,-0.2775340610510782,-0.0010623763493917938,NA,weak
DE,2014-07-01,-0.2815578143735483,-6.750036121807177e-4,NA,NA
DE,2014-10-01,-0.2834560757639739,-0.004964495604625672,NA,NA
DE,2015-01-01,-0.28292909674782585,-0.013120452907493514,NA,NA
DE,2015-04-01,-0.27971210833374993,-0.021526782612354533,NA,NA
DE,2015-07-01,-0.273584811770903,-0.02678733179075779,NA,NA
DE,2015-10-01,-0.26437989267016715,-0.02847153662530134,NA,NA
DE,2016-01-01,-0.2519902928630019,-0.028726345453929963,NA,NA
DE,2016-04-01,-0.2363750066808412,-0.029274798027994035,NA,NA
DE,2016-07-01,-0.2175632078528446,-0.02927755882587248,NA,NA
DE,2016-10-01,-0.19565655883799715,-0.026301498091798527,NA,NA
DE,2017-01-01,-0.17082960483288306,-0.01873173795368651,NA,NA
DE,2017-04-01,-0.14332820847685226,-0.006573661098074546,NA,NA
DE,2017-07-01,-0.11346603684666984,0.009453616783421319,NA,NA
DE,2017-10-01,-0.08161916806180833,0.02781573968020312,NA,NA
DE,2018-01-01,-0.048218939061079644,0.04436675217465195,NA,NA
DE,2018-04-01,-0.01374320724630873,0.05255889686281401,NA,NA
DE,2018-07-01,0.021293754813014598,0.04875513954780685,NA,NA
DE,2018-10-01,0.05635247196087656,0.03854262302922185,NA,NA
DE,2019-01-01,0.09088029347657461,0.03493578847753597,NA,NA
DE,2019-04-01,0.12432391678400526,0.04573043728203379,NA,NA
DE,2019-07-01,0.15614207424273555,0.06088879018532922,NA,NA
DE,2019-10-01,0.18581804312139735,0.05565414264245488,NA,NA
DE,2020-01-01,0.21287164233615471,0.011656830719800532,NA,NA
DE,2020-04-01,0.23687039271929247,-0.061924292856606,NA,NA
DE,2020-07-01,0.257439540097518,-0.12936367524284234,NA,NA
DE,2020-10-01,0.2742706716570573,-0.15413693482365542,NA,NA
DE,2021-01-01,0.2871286950414884,-0.1270642029652884,NA,NA
DE,2021-04-01,0.29585699522211484,-0.07097543761070835,NA,NA
DE,2021-07-01,0.3003806350531588,-0.0188012653335074,NA,NA
DE,2021-10-01,0.3007075200698287,0.012544590872860611,NA,NA
DE,2022-01-01,0.29692750488830977,0.02850173764830962,NA,NA
DE,2022-04-01,0.28920947584169965,0.04186984130319882,regular,NA
DE,2022-07-01,0.2777965005421561,0.05600396850047309,NA,NA
DE,2022-10-01,0.2629991882449163,0.06357957552998438,NA,NA
DE,2023-01-01,0.24518745364354275,0.05837670177383438,NA,NA
DE,2023-04-01,0.22478091962605554,0.04390623018568125,NA,NA
DE,2023-07-01,0.2022382303294283,0.02935624867301713,NA,NA
DE,2023-10-01,0.1780455735263541,0.019622240893065697,NA,NA
DE,2024-01-01,0.15270473019525857,0.012002700903756163,NA,NA
DE,2024-04-01,0.12672097856784229,0.0023053950375697325,NA,NA
DE,2024-07-01,0.10059117981128501,-0.008524615411642306,NA,NA
DE,2024-10-01,0.07479236287056476,-0.01546101158486301,NA,NA
DE,2025-01-01,0.04977110724449349,-0.015828929367265498,NA,NA
DE,2025-04-01,0.025933995246495395,-0.012498190425483792,NA,NA
DE,2025-07-01,0.0036393705105075835,-0.010267502527603516,NA,NA
DE,2025-10-01,NA,-0.01063951248949558,NA,NA
DE,2026-01-01,NA,-0.011412933488962006,NA,NA
ES,1945-01-01,NA,0.00122735187004278,NA,NA
ES,1945-04-01,NA,0.002450454575943798,NA,NA
ES,1945-07-01,NA,0.004010744691826786,NA,NA
ES,1945-10-01,NA,0.0057772240458798,NA,NA
ES,1946-01-01,NA,0.007246166615860436,NA,NA
ES,1946-04-01,NA,0.008161069869968287,NA,NA
ES,1946-07-01,NA,0.008799846491736792,NA,NA
ES,1946-10-01,NA,0.009531449458420443,NA,NA
ES,1947-01-01,NA,0.010254003380550132,NA,NA
ES,1947-04-01,NA,0.01049475441488393,NA,NA
ES,1947-07-01,NA,0.010039528415132667,NA,NA
ES,1947-10-01,NA,0.009223661131426591,NA,NA
ES,1948-01-01,NA,0.008478972313761874,NA,NA
ES,1948-04-01,NA,0.007759444196193377,NA,NA
ES,1948-07-01,NA,0.006640346920333064,NA,NA
ES,1948-10-01,NA,0.004956860525652849,NA,NA
ES,1949-01-01,NA,0.0030986063507764785,NA,NA
ES,1949-04-01,NA,0.0015467445025204361,NA,NA
ES,1949-07-01,NA,2.872547902404287e-4,NA,NA
ES,1949-10-01,NA,-0.001089891822693506,NA,NA
ES,1950-01-01,NA,-0.002741323706034227,NA,NA
ES,1950-04-01,NA,-0.0042703839403484345,NA,NA
ES,1950-07-01,NA,-0.005198415829610252,NA,NA
ES,1950-10-01,NA,-0.005562323097193501,NA,NA
ES,1951-01-01,NA,-0.005813226451007426,NA,NA
ES,1951-04-01,NA,-0.006153683146811217,NA,NA
ES,1951-07-01,NA,-0.00623010537509598,NA,NA
ES,1951-10-01,NA,-0.005610758096859273,NA,NA
ES,1952-01-01,NA,-0.004392831149130524,NA,NA
ES,1952-04-01,NA,-0.003097389067531738,NA,NA
ES,1952-07-01,NA,-0.0019915712331954635,NA,NA
ES,1952-10-01,NA,-7.722505408232741e-4,NA,NA
ES,1953-01-01,NA,9.49323405961582e-4,NA,NA
ES,1953-04-01,NA,0.00303042446897501,NA,NA
ES,1953-07-01,NA,0.0049051620723438915,NA,NA
ES,1953-10-01,NA,0.006276910733158044,NA,NA
ES,1954-01-01,NA,0.0074424164062024045,NA,NA
ES,1954-04-01,NA,0.00879855213044594,NA,NA
ES,1954-07-01,NA,0.010212788687483057,NA,NA
ES,1954-10-01,NA,0.011132689492609088,NA,NA
ES,1955-01-01,NA,0.01129126372710782,NA,NA
ES,1955-04-01,NA,0.01103685624409855,NA,NA
ES,1955-07-01,NA,0.010828702303486221,NA,NA
ES,1955-10-01,NA,0.010592319310818174,NA,NA
ES,1956-01-01,NA,0.009828312011674929,NA,NA
ES,1956-04-01,NA,0.008329601743771746,NA,NA
ES,1956-07-01,NA,0.00651616222489286,NA,NA
ES,1956-10-01,NA,0.004918135368890055,NA,NA
ES,1957-01-01,NA,0.0035151526390310925,NA,NA
ES,1957-04-01,NA,0.001844520138074598,NA,NA
ES,1957-07-01,NA,-2.6856721329211936e-4,NA,NA
ES,1957-10-01,NA,-0.0023701417283455394,NA,NA
ES,1958-01-01,NA,-0.003905819530897761,NA,NA
ES,1958-04-01,NA,-0.004896427105242678,NA,NA
ES,1958-07-01,NA,-0.0058283716816697525,NA,NA
ES,1958-10-01,NA,-0.006907532122843653,NA,NA
ES,1959-01-01,NA,-0.007709442307529403,NA,NA
ES,1959-04-01,NA,-0.007717087614197896,NA,NA
ES,1959-07-01,NA,-0.007009719678655325,NA,NA
ES,1959-10-01,NA,-0.006149478472010917,NA,NA
ES,1960-01-01,NA,-0.0054166462832862744,NA,NA
ES,1960-04-01,NA,-0.004448745676371562,NA,NA
ES,1960-07-01,NA,-0.0027868604247398305,NA,NA
ES,1960-10-01,NA,-5.77407627667715e-4,NA,NA
ES,1961-01-01,NA,0.001545471854715469,NA,NA
ES,1961-04-01,NA,0.0032439983850834635,NA,NA
ES,1961-07-01,NA,0.004848645927835219,NA,NA
ES,1961-10-01,NA,0.006801794530984132,NA,NA
ES,1962-01-01,NA,0.008940773839799137,NA,NA
ES,1962-04-01,NA,0.010617856018696593,NA,NA
ES,1962-07-01,NA,0.011502273622571302,NA,NA
ES,1962-10-01,NA,0.011961134591905127,NA,NA
ES,1963-01-01,NA,0.012489931510393674,NA,NA
ES,1963-04-01,NA,0.01297692348062079,NA,NA
ES,1963-07-01,NA,0.012822910255644446,NA,NA
ES,1963-10-01,NA,0.011759561476809973,NA,NA
ES,1964-01-01,NA,0.010237644683906769,NA,NA
ES,1964-04-01,NA,0.008841943053418825,NA,NA
ES,1964-07-01,NA,0.007534600526679723,NA,NA
ES,1964-10-01,NA,0.005773662647103054,NA,NA
ES,1965-01-01,NA,0.0033481228164163965,NA,NA
ES,1965-04-01,NA,7.740599843581783e-4,NA,NA
ES,1965-07-01,NA,-0.001306049743896413,NA,NA
ES,1965-10-01,NA,-0.0029008819539252206,NA,NA
ES,1966-01-01,NA,-0.004551364566986692,NA,NA
ES,1966-04-01,NA,-0.006475900860996333,NA,NA
ES,1966-07-01,NA,-0.008163312721334434,NA,NA
ES,1966-10-01,NA,-0.008987102280155443,NA,NA
ES,1967-01-01,NA,-0.00900209900277079,NA,NA
ES,1967-04-01,NA,-0.008822306937434856,NA,NA
ES,1967-07-01,NA,-0.008742468305514083,NA,NA
ES,1967-10-01,NA,-0.00831669884326763,NA,NA
ES,1968-01-01,NA,-0.006984552169818597,NA,NA
ES,1968-04-01,NA,-0.004885812401874535,NA,NA
ES,1968-07-01,NA,-0.0027334638585415983,NA,NA
ES,1968-10-01,NA,-9.093009922960226e-4,NA,NA
ES,1969-01-01,NA,9.730725967892173e-4,NA,NA
ES,1969-04-01,NA,0.003429636981426842,NA,NA
ES,1969-07-01,NA,0.00627116483601881,NA,NA
ES,1969-10-01,NA,0.008733901606166506,NA,NA
ES,1970-01-01,NA,0.010409439926628563,NA,NA
ES,1970-04-01,NA,0.011695981529373631,NA,NA
ES,1970-07-01,NA,0.013143793775977861,NA,NA
ES,1970-10-01,NA,0.01459613687203219,NA,NA
ES,1971-01-01,-0.19718072153662433,0.015320420270392886,NA,NA
ES,1971-04-01,-0.18165043524015678,0.014961743575448884,NA,NA
ES,1971-07-01,-0.1610271820044964,0.014006198538593764,NA,NA
ES,1971-10-01,-0.13551234510751586,0.013106559452184755,NA,NA
ES,1972-01-01,-0.10541287117228477,0.012194716811756982,NA,NA
ES,1972-04-01,-0.07113443504007855,0.01061090926853246,NA,NA
ES,1972-07-01,-0.033171832797392414,0.008080608182183818,NA,NA
ES,1972-10-01,0.007903104213043327,0.0051896332863938105,NA,NA
ES,1973-01-01,0.05145570135896352,0.0026885145216194116,NA,NA
ES,1973-04-01,0.09680429769277629,5.747614928752631e-4,NA,NA
ES,1973-07-01,0.1432372736929924,-0.0017792884681477636,NA,NA
ES,1973-10-01,0.19003071881522807,-0.004623278291681105,NA,NA
ES,1974-01-01,0.2364661890567907,-0.00733881752399384,NA,NA
ES,1974-04-01,0.2818480044906353,-0.009154989031694975,NA,NA
ES,1974-07-01,0.32551955513293473,-0.010095207787183773,NA,NA
ES,1974-10-01,0.3668781199887977,-0.010847676054764749,NA,NA
ES,1975-01-01,0.4053877574526179,-0.011730577823333846,NA,NA
ES,1975-04-01,0.4405898936062902,-0.012182261280358873,NA,NA
ES,1975-07-01,0.4721113160064998,-0.011494153101775949,NA,NA
ES,1975-10-01,0.4996693714706162,-0.009785478058613456,NA,NA
ES,1976-01-01,0.5230742639874284,-0.007869190648918084,NA,NA
ES,1976-04-01,0.542228449770627,-0.006180896786433281,NA,NA
ES,1976-07-01,0.5571232270841668,-0.004245614974494938,NA,NA
ES,1976-10-01,0.5678327152369522,-0.0014277978600411865,NA,NA
ES,1977-01-01,0.5745055066264169,0.002064502582287526,NA,NA
ES,1977-04-01,0.5773543547052833,0.005317972111190593,NA,NA
ES,1977-07-01,0.5766443264092607,0.007822966133949274,NA,NA
ES,1977-10-01,0.5726798975327049,0.010030516357424083,NA,NA
ES,1978-01-01,0.5657915019401657,0.012581828011033705,NA,NA
ES,1978-04-01,0.5563220591381162,0.015269261612538094,NA,NA
ES,1978-07-01,0.5446139990526044,0.017175296003347894,NA,NA
ES,1978-10-01,0.5309972780049298,0.017818236364230834,NA,NA
ES,1979-01-01,0.5157788366790501,0.01773114744475572,NA,NA
ES,1979-04-01,0.4992338908277455,0.01766545296917085,NA,NA
ES,1979-07-01,0.48159937068396386,0.01750996987960235,NA,NA
ES,1979-10-01,0.463069738191057,0.016426133085527445,NA,NA
ES,1980-01-01,0.4437953153593106,0.014029904191335655,NA,NA
ES,1980-04-01,0.42388315576401137,0.010992069921458273,NA,NA
ES,1980-07-01,0.403400388118201,0.008212018121453616,NA,NA
ES,1980-10-01,0.3823798597752154,0.005689516884778535,NA,NA
ES,1981-01-01,0.36082781269937547,0.0026545307741974522,NA,NA
ES,1981-04-01,0.3387332384735833,-0.0012114344169778164,NA,NA
ES,1981-07-01,0.3160784855745298,-0.005149973122282608,NA,NA
ES,1981-10-01,0.2928506343024494,-0.00818189617384878,NA,NA
ES,1982-01-01,0.2690531147371146,-0.010284568958316571,NA,NA
ES,1982-04-01,0.24471702262200604,-0.012265417929212815,NA,NA
ES,1982-07-01,0.21991158818596865,-0.014493566727856552,NA,NA
ES,1982-10-01,0.19475327389811267,-0.016241614838064414,NA,NA
ES,1983-01-01,0.16941301857052357,-0.01656892905314461,NA,NA
ES,1983-04-01,0.1441212058862262,-0.015548490710945575,NA,NA
ES,1983-07-01,0.11917001344055214,-0.014140439157784325,NA,NA
ES,1983-10-01,0.09491289119702126,-0.012867621540893303,NA,NA
ES,1984-01-01,0.0717610227615216,-0.011115847782186213,NA,NA
ES,1984-04-01,0.050176735494442376,-0.008042719053896922,NA,NA
ES,1984-07-01,0.030663942289534563,-0.0038572743713028907,NA,NA
ES,1984-10-01,0.01375581472099674,3.0658623806332743e-4,NA,NA
ES,1985-01-01,0,0.0037773631572480116,NA,NA
ES,1985-04-01,-0.010058201328621535,0.0070933165379156405,NA,NA
ES,1985-07-01,-0.015894187671798732,0.011065231517626674,NA,NA
ES,1985-10-01,-0.017023352702039196,0.015434418630635419,NA,NA
ES,1986-01-01,-0.013020681777440285,0.01899386538221881,NA,NA
ES,1986-04-01,-0.0035399677173970356,0.02104151583553197,NA,NA
ES,1986-07-01,0.01166804876872235,0.022178679682588853,NA,NA
ES,1986-10-01,0.032739298808634715,0.023337172306110043,NA,NA
ES,1987-01-01,0.05968241615775946,0.024359394843854697,NA,NA
ES,1987-04-01,0.09236777271842414,0.02410411333647825,NA,NA
ES,1987-07-01,0.13052003334631554,0.021968643695521685,NA,NA
ES,1987-10-01,0.17371464578428494,0.01874352351919543,NA,NA
ES,1988-01-01,0.2213785661900293,0.015596479185642376,NA,NA
ES,1988-04-01,0.2727953922661941,0.012556105695906523,NA,NA
ES,1988-07-01,0.3271149385290745,0.008591629539975392,NA,NA
ES,1988-10-01,0.3833671462022047,0.003212395346893789,NA,NA
ES,1989-01-01,0.440480078251298,-0.002607356089905494,NA,NA
ES,1989-04-01,0.49730161291021957,-0.007490726886412909,NA,NA
ES,1989-07-01,0.5526243213134903,-0.011290509192764881,NA,NA
ES,1989-10-01,0.6052129009280296,-0.015045172608481032,NA,NA
ES,1990-01-01,0.6538334403433387,-0.019283397577789164,NA,NA
ES,1990-04-01,0.6972837160740823,-0.0230004164968744,NA,NA
ES,1990-07-01,0.7344236711311269,-0.024763058773045417,NA,NA
ES,1990-10-01,0.7642052002459668,-0.024483778436205916,NA,NA
ES,1991-01-01,0.7857003689739435,-0.023426737880201394,NA,NA
ES,1991-04-01,0.7981272237563514,-0.02238551459921128,NA,NA
ES,1991-07-01,0.8008724067927117,-0.02050994475372489,NA,NA
ES,1991-10-01,0.793509871775817,-0.016445501300979406,regular,NA
ES,1992-01-01,0.775815101840385,-0.010297373622908454,NA,NA
ES,1992-04-01,0.7477743563614182,-0.003723669532200018,NA,NA
ES,1992-07-01,0.7095886147209447,0.002059499041357495,NA,NA
ES,1992-10-01,0.66167203849211,0.00769438404006551,NA,NA
ES,1993-01-01,0.6046449338976103,0.01452501806318682,NA,NA
ES,1993-04-01,0.5393213588491144,0.022330451605576843,NA,NA
ES,1993-07-01,0.4666916782272619,0.02903255432540671,NA,NA
ES,1993-10-01,0.3879005222458253,0.03293952075139043,NA,NA
ES,1994-01-01,0.3042207409192552,0.034640578535968795,NA,NA
ES,1994-04-01,0.21702406837356683,0.035915927772978924,NA,NA
ES,1994-07-01,0.1277493101000776,0.03684823177795004,NA,NA
ES,1994-10-01,0.03786894101432969,0.03486243693038239,NA,NA
ES,1995-01-01,-0.05114495010784806,0.02730785961231112,NA,NA
ES,1995-04-01,-0.13785441518282376,0.014906902716517295,NA,NA
ES,1995-07-01,-0.2208881559876742,0.0021486400199055454,NA,NA
ES,1995-10-01,-0.29897188289301124,-0.006021389627081567,NA,NA
ES,1996-01-01,-0.37095568528738393,-0.007967883957597923,NA,NA
ES,1996-04-01,-0.4358376687582468,-0.00613379568013836,NA,NA
ES,1996-07-01,-0.492783229859876,-0.004581117834073964,NA,NA
ES,1996-10-01,-0.5411394742232679,-0.005880739564583331,NA,NA
ES,1997-01-01,-0.5804444335600688,-0.009758197601309984,NA,NA
ES,1997-04-01,-0.6104308970158511,-0.013886438890461946,NA,NA
ES,1997-07-01,-0.6310248372474432,-0.01578402100252858,NA,NA
ES,1997-10-01,-0.6423385762862354,-0.014606484741448955,NA,NA
ES,1998-01-01,-0.6446589954691265,-0.011860803942853897,NA,NA
ES,1998-04-01,-0.6384312424193783,-0.010445938999122379,NA,regular
ES,1998-07-01,-0.6242385215375853,-0.012446716713337807,NA,NA
ES,1998-10-01,-0.6027786685159067,-0.01738512364118823,NA,NA
ES,1999-01-01,-0.5748383004517058,-0.02255926864379511,NA,NA
ES,1999-04-01,-0.5412653983975381,-0.025146974305688467,NA,NA
ES,1999-07-01,-0.5029412166736246,-0.023924243944572064,NA,NA
ES,1999-10-01,-0.46075242192239063,-0.019077823590993366,NA,NA
ES,2000-01-01,-0.41556434457591307,-0.011019000934819782,NA,NA
ES,2000-04-01,-0.3681961769490092,-1.70109993456087e-4,NA,NA
ES,2000-07-01,-0.3193988772859695,0.012064969906125057,NA,NA
ES,2000-10-01,-0.26983644035098586,0.0230360865278413,NA,NA
ES,2001-01-01,-0.22007107589833041,0.030451946172683396,NA,NA
ES,2001-04-01,-0.17055270057726163,0.03422000286287562,NA,NA
ES,2001-07-01,-0.12161300102642984,0.03601597658960822,NA,NA
ES,2001-10-01,-0.07346417097059138,0.03682757301125468,NA,NA
ES,2002-01-01,-0.02620226813448176,0.035622142056732205,NA,NA
ES,2002-04-01,0.020185017138433792,0.031109736431360932,NA,NA
ES,2002-07-01,0.06580653553091112,0.02439124512343416,NA,NA
ES,2002-10-01,0.11085228170446479,0.018664659244099473,NA,NA
ES,2003-01-01,0.15557502963008416,0.01577407683872673,NA,NA
ES,2003-04-01,0.20026969865816388,0.01383055155178689,NA,NA
ES,2003-07-01,0.2452512202528275,0.00930410172279137,NA,NA
ES,2003-10-01,0.29083172095527665,0.001394786957767542,NA,NA
ES,2004-01-01,0.3372978555163991,-0.006752082574434023,NA,NA
ES,2004-04-01,0.3848891148095577,-0.011730945268355726,NA,NA
ES,2004-07-01,0.43377789656639654,-0.013963246343007428,NA,NA
ES,2004-10-01,0.48405206452431204,-0.016987434563337518,NA,NA
ES,2005-01-01,0.5357006354232635,-0.02278051046681056,NA,NA
ES,2005-04-01,0.5886031263909712,-0.029044211574758016,NA,NA
ES,2005-07-01,0.6425229712167102,-0.03187652122904375,NA,NA
ES,2005-10-01,0.6971052769783029,-0.030298862569545327,NA,NA
ES,2006-01-01,0.7518790469948494,-0.026803895641997044,NA,NA
ES,2006-04-01,0.8062638469152955,-0.023461398846921486,NA,NA
ES,2006-07-01,0.8595807427937939,-0.019014041103490413,NA,NA
ES,2006-10-01,0.9110671980486048,-0.010905282391461935,NA,NA
ES,2007-01-01,0.9598954848253011,6.981450673742646e-4,NA,NA
ES,2007-04-01,1.0051940486850282,0.012699454435401068,NA,NA
ES,2007-07-01,1.0460711674026817,0.023191109544922244,NA,NA
ES,2007-10-01,1.081640168050836,0.03394899689062733,NA,NA
ES,2008-01-01,1.111045413805783,0.04683679105734201,NA,NA
ES,2008-04-01,1.133488244594841,0.057895367836364564,NA,NA
ES,2008-07-01,1.1482520545283628,0.057274271532527087,weak,NA
ES,2008-10-01,1.1547257138954674,0.03724872752503827,NA,NA
ES,2009-01-01,1.1524245933822057,8.600640113854048e-4,NA,NA
ES,2009-04-01,1.141008521329672,-0.03803256462085848,NA,NA
ES,2009-07-01,1.1202960987900046,-0.06387475143068068,NA,NA
ES,2009-10-01,1.0902749087186863,-0.06916587850692782,NA,NA
ES,2010-01-01,1.0511072811848259,-0.056655713484770096,NA,NA
ES,2010-04-01,1.0031314118992933,-0.03416521476837162,NA,NA
ES,2010-07-01,0.9468577722917685,-0.008516612947161292,NA,NA
ES,2010-10-01,0.882960891320428,0.01657951943606885,NA,NA
ES,2011-01-01,0.8122667276974879,0.03933262659403035,NA,NA
ES,2011-04-01,0.7357359819467931,0.05835547566581654,NA,NA
ES,2011-07-01,0.6544438166613323,0.0719876224076707,NA,NA
ES,2011-10-01,0.5695565569083103,0.07802596900909774,NA,NA
ES,2012-01-01,0.4823060278810799,0.07416855186283822,NA,NA
ES,2012-04-01,0.39396225119024364,0.05985408746743753,NA,NA
ES,2012-07-01,0.3058052628852068,0.03817631953442239,NA,NA
ES,2012-10-01,0.21909683440801161,0.015040237332362039,NA,NA
ES,2013-01-01,0.13505287197110102,-0.004781842147118023,NA,NA
ES,2013-04-01,0.054817240845176723,-0.0208019858353028,NA,NA
ES,2013-07-01,-0.020562290002959616,-0.03535456897905882,NA,NA
ES,2013-10-01,-0.09015535863853456,-0.04913242162790515,NA,NA
ES,2014-01-01,-0.15316704069961867,-0.05937185565571896,NA,NA
ES,2014-04-01,-0.20895216745692655,-0.0630580531169404,NA,NA
ES,2014-07-01,-0.2570256134367378,-0.06071741349777363,NA,NA
ES,2014-10-01,-0.29706835733052106,-0.05536794303850703,NA,NA
ES,2015-01-01,-0.32892924503875975,-0.04799846821058534,NA,NA
ES,2015-04-01,-0.3526225083357659,-0.03638298856818445,NA,NA
ES,2015-07-01,-0.36832121296304654,-0.019840114589320813,NA,weak
ES,2015-10-01,-0.3763469223440076,-0.003613201550042913,NA,NA
ES,2016-01-01,-0.3771559642743746,0.004465011105110235,NA,NA
ES,2016-04-01,-0.37132277502067523,0.0025150164703232956,NA,NA
ES,2016-07-01,-0.35952086590461485,-0.002306923818187394,NA,NA
ES,2016-10-01,-0.34250200989099544,-0.0012198832615144398,NA,NA
ES,2017-01-01,-0.321074278777725,0.006808562672281906,NA,NA
ES,2017-04-01,-0.2960795747980509,0.01573725430459527,NA,NA
ES,2017-07-01,-0.2683712939211432,0.02239015761601247,NA,NA
ES,2017-10-01,-0.23879273263540535,0.03186499486916027,NA,NA
ES,2018-01-01,-0.20815680686129787,0.049905531114864315,NA,NA
